id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_id,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_id,redemption_handgun,redemption_long_gun,redemption_other,returned_id,returned_handgun,returned_long_gun,returned_other,rentals_id,rentals_handgun,rentals_long_gun,private_sale_id,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_id,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
11131,2006-09,Maine,0,,1287,4128,,141,0,11131,14,29,,11131,34,158,,11131,0,0,,11131,,,11131,,,,11131,,,,5791
11132,2006-09,Mariana Islands,0,,0,1,,0,0,11132,0,0,,11132,0,0,,11132,0,0,,11132,,,11132,,,,11132,,,,1
11133,2006-09,Maryland,1651,,419,4374,,6,0,11133,0,1,,11133,36,111,,11133,0,0,,11133,,,11133,,,,11133,,,,6598
11134,2006-09,Massachusetts,9146,,1654,1452,,64,98,11134,0,0,,11134,0,0,,11134,0,0,,11134,,,11134,,,,11134,,,,12414
11135,2006-09,Michigan,10122,,2018,17506,,81,0,11135,0,3,,11135,0,359,,11135,0,0,,11135,,,11135,,,,11135,,,,30089
11136,2006-09,Minnesota,5333,,3591,18315,,181,0,11136,0,6,,11136,78,656,,11136,0,0,,11136,,,11136,,,,11136,,,,28160
11137,2006-09,Mississippi,237,,3239,8493,,195,0,11137,57,66,,11137,823,1597,,11137,0,0,,11137,,,11137,,,,11137,,,,14707
11138,2006-09,Missouri,1330,,3967,12497,,189,0,11138,2,13,,11138,196,1591,,11138,0,0,,11138,,,11138,,,,11138,,,,19785
11139,2006-09,Montana,409,,1536,5283,,163,0,11139,2,3,,11139,288,1312,,11139,0,0,,11139,,,11139,,,,11139,,,,8996
11140,2006-09,Nebraska,1721,,0,2752,,0,0,11140,0,2,,11140,2,120,,11140,0,0,,11140,,,11140,,,,11140,,,,4597
11141,2006-09,Nevada,650,,2059,2339,,119,1,11141,0,0,,11141,187,159,,11141,0,0,,11141,,,11141,,,,11141,,,,5514
11142,2006-09,New Hampshire,1617,,1474,2862,,10,0,11142,0,1,,11142,0,7,,11142,22,0,,11142,,,11142,,,,11142,,,,5993
11143,2006-09,New Jersey,0,,1164,1640,,46,4,11143,0,0,,11143,0,0,,11143,0,0,,11143,,,11143,,,,11143,,,,2854
11144,2006-09,New Mexico,276,,2352,3608,,131,0,11144,6,7,,11144,352,853,,11144,0,0,,11144,,,11144,,,,11144,,,,7585
11145,2006-09,New York,3192,,3223,14603,,66,6,11145,0,0,,11145,0,16,,11145,0,0,,11145,,,11145,,,,11145,,,,21106
11146,2006-09,North Carolina,7151,,200,11797,,102,0,11146,9,25,,11146,1139,2102,,11146,0,0,,11146,,,11146,,,,11146,,,,22525
11147,2006-09,North Dakota,179,,482,3491,,25,0,11147,0,3,,11147,34,200,,11147,0,0,,11147,,,11147,,,,11147,,,,4414
11148,2006-09,Ohio,0,,8680,15186,,482,0,11148,13,38,,11148,626,1025,,11148,0,0,,11148,,,11148,,,,11148,,,,26050
11149,2006-09,Oklahoma,0,,4360,8089,,396,0,11149,12,18,,11149,1015,1965,,11149,0,0,,11149,,,11149,,,,11149,,,,15855
11150,2006-09,Oregon,110,,4775,10813,,307,0,11150,0,0,,11150,0,0,,11150,0,0,,11150,,,11150,,,,11150,,,,16005
11151,2006-09,Pennsylvania,216,,0,46215,,76,1,11151,0,0,,11151,0,0,,11151,32,0,,11151,,,11151,,,,11151,,,,46540
11152,2006-09,Puerto Rico,0,,592,159,,24,0,11152,0,0,,11152,0,0,,11152,0,0,,11152,,,11152,,,,11152,,,,775
11153,2006-09,Rhode Island,0,,336,415,,83,0,11153,0,0,,11153,0,2,,11153,0,0,,11153,,,11153,,,,11153,,,,836
11154,2006-09,South Carolina,1488,,3407,5773,,139,27,11154,6,6,,11154,495,805,,11154,0,0,,11154,,,11154,,,,11154,,,,12146
11155,2006-09,South Dakota,0,,734,4609,,62,0,11155,0,2,,11155,75,301,,11155,0,0,,11155,,,11155,,,,11155,,,,5783
11156,2006-09,Tennessee,912,,7359,10123,,374,0,11156,0,0,,11156,0,0,,11156,0,0,,11156,,,11156,,,,11156,,,,18768
11157,2006-09,Texas,7082,,16362,37821,,1138,1,11157,30,55,,11157,3101,5608,,11157,0,0,,11157,,,11157,,,,11157,,,,71198
11158,2006-09,Utah,1710,,1955,5749,,88,0,11158,0,0,,11158,0,0,,11158,0,0,,11158,,,11158,,,,11158,,,,9502
11159,2006-09,Vermont,0,,584,1536,,28,0,11159,0,0,,11159,0,0,,11159,0,0,,11159,,,11159,,,,11159,,,,2148
11160,2006-09,Virgin Islands,121,,17,1,,0,0,11160,0,0,,11160,0,0,,11160,0,0,,11160,,,11160,,,,11160,,,,139
11161,2006-09,Virginia,,,6935,11023,,242,0,11161,0,0,,11161,0,0,,11161,0,0,,11161,,,11161,,,,11161,,,,18200
11162,2006-09,Washington,5503,,5446,9061,,277,5,11162,2,4,,11162,683,1292,,11162,34,1,,11162,,,11162,,,,11162,,,,22308
11163,2006-09,West Virginia,1,,2606,6987,,227,1,11163,4,14,,11163,632,2096,,11163,1,0,,11163,,,11163,,,,11163,,,,12569
11164,2006-09,Wisconsin,0,,3800,16212,,1,0,11164,0,2,,11164,6,229,,11164,0,0,,11164,,,11164,,,,11164,,,,20250
11165,2006-09,Wyoming,213,,984,2440,,53,6,11165,3,7,,11165,77,426,,11165,0,0,,11165,,,11165,,,,11165,,,,4209
11166,2006-08,Alabama,0,,6334,7611,,320,0,11166,48,88,,11166,1215,1516,,11166,0,0,,11166,,,11166,,,,11166,,,,17132
11167,2006-08,Alaska,0,,1410,2709,,102,0,11167,0,7,,11167,139,220,,11167,0,0,,11167,,,11167,,,,11167,,,,4587
11168,2006-08,Arizona,3174,,6608,7017,,302,0,11168,10,3,,11168,615,509,,11168,0,0,,11168,,,11168,,,,11168,,,,18238
11169,2006-08,Arkansas,2198,,2702,5880,,225,1,11169,5,13,,11169,590,1658,,11169,0,0,,11169,,,11169,,,,11169,,,,13272
11170,2006-08,California,17926,,15372,17540,,407,0,11170,0,0,,11170,0,0,,11170,0,0,,11170,,,11170,,,,11170,,,,51245
11171,2006-08,Colorado,854,,7185,10058,,485,0,11171,0,0,,11171,0,0,,11171,0,0,,11171,,,11171,,,,11171,,,,18582
11172,2006-08,Connecticut,3553,,1805,1693,,50,334,11172,0,0,,11172,0,0,,11172,0,0,,11172,,,11172,,,,11172,,,,7435
11173,2006-08,Delaware,0,,436,676,,14,0,11173,0,0,,11173,0,0,,11173,0,0,,11173,,,11173,,,,11173,,,,1126
11174,2006-08,District of Columbia,0,,5,1,,0,0,11174,0,0,,11174,0,0,,11174,0,0,,11174,,,11174,,,,11174,,,,6
11175,2006-08,Florida,0,,17575,12997,,674,1,11175,12,4,,11175,460,376,,11175,0,0,,11175,,,11175,,,,11175,,,,32099
11176,2006-08,Georgia,3193,,6149,8495,,271,0,11176,20,25,,11176,885,1366,,11176,0,0,,11176,,,11176,,,,11176,,,,20404
11177,2006-08,Guam,0,,11,18,,0,0,11177,0,0,,11177,0,0,,11177,0,0,,11177,,,11177,,,,11177,,,,29
11178,2006-08,Hawaii,631,,0,0,,0,1,11178,0,0,,11178,0,0,,11178,0,0,,11178,,,11178,,,,11178,,,,632
11179,2006-08,Idaho,1564,,1447,3526,,116,0,11179,0,2,,11179,218,718,,11179,0,0,,11179,,,11179,,,,11179,,,,7591
11180,2006-08,Illinois,34393,,4685,7899,,226,0,11180,0,0,,11180,0,0,,11180,0,0,,11180,,,11180,,,,11180,,,,47203
11181,2006-08,Indiana,0,,5462,7715,,266,0,11181,0,7,,11181,0,429,,11181,0,0,,11181,,,11181,,,,11181,,,,13879
11182,2006-08,Iowa,3295,,13,2599,,2,0,11182,0,2,,11182,6,103,,11182,0,0,,11182,,,11182,,,,11182,,,,6020
11183,2006-08,Kansas,0,,2746,4302,,188,0,11183,2,10,,11183,270,419,,11183,0,0,,11183,,,11183,,,,11183,,,,7937
11184,2006-08,Kentucky,96225,,5393,8078,,415,0,11184,5,17,,11184,1011,1915,,11184,0,0,,11184,,,11184,,,,11184,,,,113059
11185,2006-08,Louisiana,0,,5790,8809,,280,0,11185,8,11,,11185,703,1001,,11185,0,0,,11185,,,11185,,,,11185,,,,16602
11186,2006-08,Maine,0,,1139,2615,,73,0,11186,10,38,,11186,29,120,,11186,0,0,,11186,,,11186,,,,11186,,,,4024
11187,2006-08,Mariana Islands,0,,0,0,,0,0,11187,0,0,,11187,0,0,,11187,0,0,,11187,,,11187,,,,11187,,,,0
11188,2006-08,Maryland,1832,,584,3641,,5,0,11188,1,0,,11188,38,108,,11188,0,0,,11188,,,11188,,,,11188,,,,6209
11189,2006-08,Massachusetts,8775,,1711,1203,,88,109,11189,0,0,,11189,0,0,,11189,0,0,,11189,,,11189,,,,11189,,,,11886
11190,2006-08,Michigan,9912,,1966,11502,,64,0,11190,0,3,,11190,1,255,,11190,0,0,,11190,,,11190,,,,11190,,,,23703
11191,2006-08,Minnesota,6460,,3046,11091,,145,0,11191,0,1,,11191,93,509,,11191,0,0,,11191,,,11191,,,,11191,,,,21345
11192,2006-08,Mississippi,380,,3762,7358,,194,0,11192,58,59,,11192,746,1152,,11192,0,0,,11192,,,11192,,,,11192,,,,13709
11193,2006-08,Missouri,1200,,4077,11503,,172,0,11193,1,6,,11193,203,1305,,11193,0,0,,11193,,,11193,,,,11193,,,,18467
11194,2006-08,Montana,343,,1558,3828,,141,0,11194,0,1,,11194,296,1027,,11194,0,0,,11194,,,11194,,,,11194,,,,7194
11195,2006-08,Nebraska,1691,,0,1867,,1,0,11195,1,0,,11195,1,87,,11195,2,0,,11195,,,11195,,,,11195,,,,3650
11196,2006-08,Nevada,745,,2707,2393,,180,0,11196,0,0,,11196,162,144,,11196,0,0,,11196,,,11196,,,,11196,,,,6331
11197,2006-08,New Hampshire,1595,,1254,2015,,11,0,11197,0,0,,11197,0,8,,11197,32,0,,11197,,,11197,,,,11197,,,,4915
11198,2006-08,New Jersey,0,,1233,1457,,48,6,11198,0,0,,11198,0,0,,11198,0,0,,11198,,,11198,,,,11198,,,,2744
11199,2006-08,New Mexico,412,,2683,3436,,148,0,11199,1,5,,11199,314,663,,11199,0,0,,11199,,,11199,,,,11199,,,,7662
11200,2006-08,New York,2940,,2903,8838,,44,13,11200,0,0,,11200,1,7,,11200,0,0,,11200,,,11200,,,,11200,,,,14746
11201,2006-08,North Carolina,8088,,211,10673,,96,0,11201,0,19,,11201,995,1832,,11201,0,0,,11201,,,11201,,,,11201,,,,21914
11202,2006-08,North Dakota,278,,501,2498,,24,0,11202,0,1,,11202,22,146,,11202,0,0,,11202,,,11202,,,,11202,,,,3470
11203,2006-08,Ohio,0,,8101,12024,,408,0,11203,18,50,,11203,509,788,,11203,0,0,,11203,,,11203,,,,11203,,,,21898
11204,2006-08,Oklahoma,0,,4679,7375,,355,0,11204,17,23,,11204,856,1697,,11204,0,0,,11204,,,11204,,,,11204,,,,15002
11205,2006-08,Oregon,33,,4456,7358,,261,0,11205,0,0,,11205,0,0,,11205,0,0,,11205,,,11205,,,,11205,,,,12108
11206,2006-08,Pennsylvania,158,,0,37895,,57,0,11206,0,0,,11206,0,0,,11206,23,0,,11206,,,11206,,,,11206,,,,38133
11207,2006-08,Puerto Rico,0,,478,164,,18,0,11207,0,0,,11207,0,0,,11207,0,0,,11207,,,11207,,,,11207,,,,660
11208,2006-08,Rhode Island,0,,310,307,,83,0,11208,0,0,,11208,1,2,,11208,0,0,,11208,,,11208,,,,11208,,,,703
11209,2006-08,South Carolina,1688,,3332,5097,,140,1,11209,3,4,,11209,443,691,,11209,0,0,,11209,,,11209,,,,11209,,,,11399
11210,2006-08,South Dakota,0,,687,2848,,61,0,11210,0,2,,11210,65,208,,11210,0,0,,11210,,,11210,,,,11210,,,,3871
11211,2006-08,Tennessee,2269,,7739,10097,,332,0,11211,0,0,,11211,0,0,,11211,0,0,,11211,,,11211,,,,11211,,,,20437
11212,2006-08,Texas,7317,,16160,32850,,1104,0,11212,53,37,,11212,2869,4679,,11212,0,0,,11212,,,11212,,,,11212,,,,65069
11213,2006-08,Utah,2282,,1728,4011,,82,0,11213,0,0,,11213,0,0,,11213,0,0,,11213,,,11213,,,,11213,,,,8103
11214,2006-08,Vermont,0,,493,900,,22,0,11214,0,0,,11214,0,0,,11214,0,0,,11214,,,11214,,,,11214,,,,1415
11215,2006-08,Virgin Islands,154,,30,1,,0,0,11215,0,0,,11215,0,0,,11215,0,0,,11215,,,11215,,,,11215,,,,185
11216,2006-08,Virginia,0,,6994,8918,,226,0,11216,0,0,,11216,0,0,,11216,1,0,,11216,,,11216,,,,11216,,,,16139
11217,2006-08,Washington,5714,,5750,7484,,262,12,11217,3,3,,11217,694,1092,,11217,36,3,,11217,,,11217,,,,11217,,,,21053
11218,2006-08,West Virginia,0,,2323,4006,,200,0,11218,2,12,,11218,610,1579,,11218,0,0,,11218,,,11218,,,,11218,,,,8732
11219,2006-08,Wisconsin,0,,3084,9857,,1,0,11219,0,1,,11219,8,185,,11219,0,0,,11219,,,11219,,,,11219,,,,13136
11220,2006-08,Wyoming,205,,821,1948,,61,8,11220,2,1,,11220,85,256,,11220,0,0,,11220,,,11220,,,,11220,,,,3387
11221,2006-07,Alabama,0,,5798,5480,,257,0,11221,47,104,,11221,1124,1249,,11221,0,0,,11221,,,11221,,,,11221,,,,14059
11222,2006-07,Alaska,0,,1489,1906,,78,0,11222,5,5,,11222,130,177,,11222,0,0,,11222,,,11222,,,,11222,,,,3790
11223,2006-07,Arizona,2461,,6342,5210,,235,0,11223,8,2,,11223,602,438,,11223,0,0,,11223,,,11223,,,,11223,,,,15298
11224,2006-07,Arkansas,2746,,2567,3862,,179,0,11224,2,7,,11224,504,1372,,11224,0,0,,11224,,,11224,,,,11224,,,,11239
11225,2006-07,California,14615,,13783,14215,,400,1,11225,0,0,,11225,0,0,,11225,0,0,,11225,,,11225,,,,11225,,,,43014
11226,2006-07,Colorado,582,,5931,7540,,381,0,11226,0,0,,11226,0,0,,11226,0,0,,11226,,,11226,,,,11226,,,,14434
11227,2006-07,Connecticut,3198,,1678,1481,,38,220,11227,0,0,,11227,0,0,,11227,0,0,,11227,,,11227,,,,11227,,,,6615
11228,2006-07,Delaware,0,,416,458,,13,0,11228,0,0,,11228,0,0,,11228,0,0,,11228,,,11228,,,,11228,,,,887
11229,2006-07,District of Columbia,0,,0,0,,0,0,11229,0,0,,11229,0,0,,11229,0,0,,11229,,,11229,,,,11229,,,,0
11230,2006-07,Florida,0,,16011,10415,,582,1,11230,5,0,,11230,463,335,,11230,0,0,,11230,,,11230,,,,11230,,,,27812
11231,2006-07,Georgia,2620,,5659,5916,,251,0,11231,15,34,,11231,873,1137,,11231,0,0,,11231,,,11231,,,,11231,,,,16505
11232,2006-07,Guam,0,,18,12,,0,0,11232,0,0,,11232,0,0,,11232,0,0,,11232,,,11232,,,,11232,,,,30
11233,2006-07,Hawaii,622,,0,0,,0,0,11233,0,0,,11233,0,0,,11233,0,0,,11233,,,11233,,,,11233,,,,622
11234,2006-07,Idaho,1320,,1273,2459,,80,0,11234,0,2,,11234,184,557,,11234,0,0,,11234,,,11234,,,,11234,,,,5875
11235,2006-07,Illinois,22097,,4148,5600,,331,0,11235,0,0,,11235,0,0,,11235,0,0,,11235,,,11235,,,,11235,,,,32176
11236,2006-07,Indiana,0,,4472,5443,,167,0,11236,0,12,,11236,2,364,,11236,0,0,,11236,,,11236,,,,11236,,,,10460
11237,2006-07,Iowa,2585,,16,1733,,0,0,11237,0,1,,11237,2,88,,11237,0,0,,11237,,,11237,,,,11237,,,,4425
11238,2006-07,Kansas,0,,2332,2909,,121,0,11238,5,4,,11238,260,374,,11238,0,0,,11238,,,11238,,,,11238,,,,6005
11239,2006-07,Kentucky,16783,,4945,5817,,401,28083,11239,4,8,,11239,987,1426,,11239,0,0,,11239,,,11239,,,,11239,,,,58454
11240,2006-07,Louisiana,0,,6136,5664,,205,0,11240,2,2,,11240,566,761,,11240,0,0,,11240,,,11240,,,,11240,,,,13336
11241,2006-07,Maine,0,,932,1705,,62,0,11241,9,37,,11241,39,81,,11241,0,0,,11241,,,11241,,,,11241,,,,2865
11242,2006-07,Mariana Islands,0,,0,0,,0,0,11242,0,0,,11242,0,3,,11242,0,0,,11242,,,11242,,,,11242,,,,3
11243,2006-07,Maryland,1639,,440,2568,,4,0,11243,1,1,,11243,33,67,,11243,0,0,,11243,,,11243,,,,11243,,,,4753
11244,2006-07,Massachusetts,6490,,1336,925,,52,103,11244,0,0,,11244,0,0,,11244,0,0,,11244,,,11244,,,,11244,,,,8906
11245,2006-07,Michigan,9259,,1853,7536,,38,0,11245,0,1,,11245,1,236,,11245,0,0,,11245,,,11245,,,,11245,,,,18924
11246,2006-07,Minnesota,5052,,2694,6951,,137,0,11246,1,2,,11246,58,358,,11246,0,0,,11246,,,11246,,,,11246,,,,15253
11247,2006-07,Mississippi,97,,3427,4343,,163,0,11247,41,69,,11247,732,959,,11247,0,0,,11247,,,11247,,,,11247,,,,9831
11248,2006-07,Missouri,808,,3403,7246,,136,0,11248,0,3,,11248,188,1076,,11248,0,0,,11248,,,11248,,,,11248,,,,12860
11249,2006-07,Montana,362,,1246,2910,,127,0,11249,2,3,,11249,257,781,,11249,0,0,,11249,,,11249,,,,11249,,,,5688
11250,2006-07,Nebraska,1178,,0,1270,,0,0,11250,0,0,,11250,0,77,,11250,0,0,,11250,,,11250,,,,11250,,,,2525
11251,2006-07,Nevada,663,,2147,1853,,152,0,11251,0,0,,11251,187,130,,11251,0,0,,11251,,,11251,,,,11251,,,,5132
11252,2006-07,New Hampshire,1152,,1056,1535,,7,0,11252,0,0,,11252,0,6,,11252,34,0,,11252,,,11252,,,,11252,,,,3790
11253,2006-07,New Jersey,0,,1261,1051,,40,1,11253,0,0,,11253,0,0,,11253,0,0,,11253,,,11253,,,,11253,,,,2353
11254,2006-07,New Mexico,621,,2179,2593,,116,0,11254,1,0,,11254,299,562,,11254,0,0,,11254,,,11254,,,,11254,,,,6371
11255,2006-07,New York,2522,,2667,6554,,31,9,11255,0,0,,11255,0,8,,11255,0,0,,11255,,,11255,,,,11255,,,,11791
11256,2006-07,North Carolina,7429,,180,6981,,96,0,11256,9,11,,11256,969,1499,,11256,0,0,,11256,,,11256,,,,11256,,,,17174
11257,2006-07,North Dakota,223,,424,1577,,20,0,11257,0,1,,11257,20,101,,11257,0,0,,11257,,,11257,,,,11257,,,,2366
11258,2006-07,Ohio,0,,7293,9630,,338,0,11258,10,61,,11258,495,649,,11258,0,0,,11258,,,11258,,,,11258,,,,18476
11259,2006-07,Oklahoma,0,,4070,4865,,290,0,11259,11,17,,11259,792,1376,,11259,0,0,,11259,,,11259,,,,11259,,,,11421
11260,2006-07,Oregon,17,,3993,6043,,250,0,11260,0,0,,11260,0,0,,11260,0,0,,11260,,,11260,,,,11260,,,,10303
11261,2006-07,Pennsylvania,116,,0,31212,,82,1,11261,0,0,,11261,0,0,,11261,47,0,,11261,,,11261,,,,11261,,,,31458
11262,2006-07,Puerto Rico,0,,543,136,,13,0,11262,0,0,,11262,0,0,,11262,0,0,,11262,,,11262,,,,11262,,,,692
11263,2006-07,Rhode Island,0,,288,269,,73,0,11263,0,0,,11263,0,2,,11263,0,0,,11263,,,11263,,,,11263,,,,632
11264,2006-07,South Carolina,1514,,3394,3186,,112,0,11264,2,6,,11264,423,525,,11264,0,0,,11264,,,11264,,,,11264,,,,9162
11265,2006-07,South Dakota,0,,556,2037,,38,0,11265,0,1,,11265,56,187,,11265,0,0,,11265,,,11265,,,,11265,,,,2875
11266,2006-07,Tennessee,2784,,6785,6452,,307,0,11266,0,0,,11266,0,0,,11266,0,0,,11266,,,11266,,,,11266,,,,16328
11267,2006-07,Texas,9124,,15063,20324,,963,6,11267,51,40,,11267,2753,3952,,11267,0,0,,11267,,,11267,,,,11267,,,,52276
11268,2006-07,Utah,2352,,1751,3096,,68,0,11268,0,0,,11268,0,0,,11268,0,0,,11268,,,11268,,,,11268,,,,7267
11269,2006-07,Vermont,0,,407,593,,19,0,11269,0,0,,11269,0,0,,11269,0,0,,11269,,,11269,,,,11269,,,,1019
11270,2006-07,Virgin Islands,178,,17,3,,0,0,11270,0,0,,11270,0,0,,11270,0,0,,11270,,,11270,,,,11270,,,,198
11271,2006-07,Virginia,0,,7764,7647,,223,0,11271,0,0,,11271,0,0,,11271,1,0,,11271,,,11271,,,,11271,,,,15635
11272,2006-07,Washington,4394,,5006,5785,,235,16,11272,4,1,,11272,647,896,,11272,35,4,,11272,,,11272,,,,11272,,,,17023
11273,2006-07,West Virginia,0,,2114,3487,,151,0,11273,1,8,,11273,510,1361,,11273,0,0,,11273,,,11273,,,,11273,,,,7632
11274,2006-07,Wisconsin,0,,2669,6244,,4,0,11274,2,1,,11274,4,144,,11274,0,0,,11274,,,11274,,,,11274,,,,9068
11275,2006-07,Wyoming,282,,677,1485,,47,1,11275,0,1,,11275,75,212,,11275,0,0,,11275,,,11275,,,,11275,,,,2780
11276,2006-06,Alabama,0,,6060,5143,,257,0,11276,68,124,,11276,1279,1401,,11276,0,0,,11276,,,11276,,,,11276,,,,14332
11277,2006-06,Alaska,0,,1479,1747,,86,0,11277,3,2,,11277,160,188,,11277,0,0,,11277,,,11277,,,,11277,,,,3665
11278,2006-06,Arizona,1936,,5167,4663,,238,0,11278,3,4,,11278,574,385,,11278,0,0,,11278,,,11278,,,,11278,,,,12970
11279,2006-06,Arkansas,993,,2551,3547,,195,0,11279,3,17,,11279,639,1510,,11279,0,0,,11279,,,11279,,,,11279,,,,9455
11280,2006-06,California,15173,,14262,13796,,403,0,11280,0,0,,11280,0,0,,11280,0,0,,11280,,,11280,,,,11280,,,,43634
11281,2006-06,Colorado,757,,6169,7137,,388,0,11281,0,0,,11281,0,0,,11281,0,0,,11281,,,11281,,,,11281,,,,14451
11282,2006-06,Connecticut,3378,,1962,1734,,43,250,11282,0,0,,11282,0,0,,11282,0,0,,11282,,,11282,,,,11282,,,,7367
11283,2006-06,Delaware,0,,428,568,,16,0,11283,0,0,,11283,0,1,,11283,0,0,,11283,,,11283,,,,11283,,,,1013
11284,2006-06,District of Columbia,0,,5,0,,0,0,11284,0,0,,11284,0,0,,11284,0,0,,11284,,,11284,,,,11284,,,,5
11285,2006-06,Florida,0,,16766,10790,,602,4,11285,8,3,,11285,438,352,,11285,0,0,,11285,,,11285,,,,11285,,,,28963
11286,2006-06,Georgia,3654,,9016,7494,,375,0,11286,17,29,,11286,1292,1335,,11286,0,0,,11286,,,11286,,,,11286,,,,23212
11287,2006-06,Guam,0,,12,13,,0,0,11287,0,0,,11287,0,0,,11287,0,0,,11287,,,11287,,,,11287,,,,25
11288,2006-06,Hawaii,704,,0,0,,0,2,11288,0,0,,11288,0,0,,11288,0,0,,11288,,,11288,,,,11288,,,,706
11289,2006-06,Idaho,1210,,1404,2775,,92,0,11289,1,6,,11289,232,542,,11289,0,0,,11289,,,11289,,,,11289,,,,6262
11290,2006-06,Illinois,26514,,4169,5011,,199,0,11290,0,0,,11290,0,0,,11290,0,0,,11290,,,11290,,,,11290,,,,35893
11291,2006-06,Indiana,0,,4867,5566,,187,0,11291,0,11,,11291,0,357,,11291,0,0,,11291,,,11291,,,,11291,,,,10988
11292,2006-06,Iowa,2912,,13,1775,,1,0,11292,0,0,,11292,5,103,,11292,8,0,,11292,,,11292,,,,11292,,,,4817
11293,2006-06,Kansas,0,,2150,2858,,135,0,11293,3,6,,11293,276,345,,11293,0,0,,11293,,,11293,,,,11293,,,,5773
11294,2006-06,Kentucky,0,,5389,5843,,382,408,11294,7,11,,11294,1149,1747,,11294,0,0,,11294,,,11294,,,,11294,,,,14936
11295,2006-06,Louisiana,0,,6190,4933,,230,0,11295,3,3,,11295,713,841,,11295,0,0,,11295,,,11295,,,,11295,,,,12913
11296,2006-06,Maine,0,,1021,1751,,59,0,11296,15,38,,11296,47,122,,11296,0,0,,11296,,,11296,,,,11296,,,,3053
11297,2006-06,Mariana Islands,0,,0,0,,0,0,11297,0,0,,11297,0,0,,11297,0,0,,11297,,,11297,,,,11297,,,,0
11298,2006-06,Maryland,2005,,440,2707,,9,0,11298,0,0,,11298,42,76,,11298,0,0,,11298,,,11298,,,,11298,,,,5279
11299,2006-06,Massachusetts,7737,,1646,1065,,58,93,11299,0,0,,11299,0,0,,11299,0,0,,11299,,,11299,,,,11299,,,,10599
